genre,category,strategy,elo,cpu
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1502.1794753059864,195.1
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1491.5259991401215,255.8
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1477.6171925307494,-1.0
manager_var,m6_stocks_daily_p25_n100,hrp_weak_emp_d0_r025_n50_long_manager,1469.8062100493953,-1.0
manager_var,m6_stocks_daily_p25_n100,weak_sk_ld_pcov_d0_n100_long_manager,1464.2809575903252,14.7
manager_var,m6_stocks_daily_p25_n100,hrp_weak_emp_d0_r050_n25_long_manager,1451.4813288915038,109.9
manager_var,m6_stocks_daily_p25_n100,schur_weak_emp_d0_r050_n25_g050_long_manager,1430.1602635400436,205.8
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_sharpe_long_manager,1428.216160266448,1222.9
manager_var,m6_stocks_daily_p25_n100,ppo_sk_ld_pcov_d1_n100_vol_long_manager,1423.4322793382423,1.5
manager_var,m6_stocks_daily_p25_n100,schur_weak_emp_d0_r025_n50_g050_long_manager,1405.488621501726,147.2
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_t0_sharpe_long_manager,1374.0154860140055,522.7
manager_var,m6_stocks_daily_p25_n100,ppo_ewa_d0_r025_n50_sharpe_long_manager,1353.9722528439622,75.6
manager_var,m6_stocks_daily_p25_n100,ppo_sk_mcd_pcov_d0_n100_sharpe_long_manager,1339.1895929242903,39.7
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_t0_quad_long_manager,1313.1751456475968,556.2
manager_var,m6_stocks_daily_p25_n100,ppo_sk_ld_pcov_d1_n100_sharpe_long_manager,1293.8732910259623,6.8
manager_var,m6_stocks_daily_p25_n100,ppo_pm_t0_d0_r025_n50_sharpe_long_manager,1268.7802100764227,39.3
manager_var,m6_stocks_daily_p25_n100,ppo_sk_mcd_pcov_d0_n100_quad_long_manager,1244.0260996126424,49.2
manager_var,m6_stocks_daily_p25_n100,ppo_sk_ld_pcov_d1_n100_quad_long_manager,1240.0094646798082,31.4
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_quad_long_manager,1228.1755637283427,585.9
manager_var,m6_stocks_daily_p25_n100,ppo_pm_t0_d0_r025_n50_quad_long_manager,1096.8652257906028,23.1
manager_var,m6_stocks_daily_p25_n100,ppo_ewa_d0_r025_n50_quad_long_manager,958.2610335853325,71.0
manager_var,stocks_20_days_p50_n100,weak_pm_t0_d0_r025_n50_long_manager,1576.3916099474409,-1.0
manager_var,stocks_20_days_p50_n100,weak_ewa_t0_d0_r025_n50_long_manager,1567.9722631509728,37.2
manager_var,stocks_20_days_p50_n100,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1549.9531912596133,297.7
manager_var,stocks_20_days_p50_n100,weak_ewa_t0_d0_r050_n50_long_manager,1540.3039581780577,39.4
manager_var,stocks_20_days_p50_n100,hrp_weak_pm_t0_d0_r025_n50_long_manager,1531.579560551371,147.7
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r050_n25_g050_long_manager,1528.4777668869779,205.8
manager_var,stocks_20_days_p50_n100,ppo_ewa_d0_r025_n50_vol_long_manager,1524.5568477450756,-1.0
manager_var,stocks_20_days_p50_n100,hrp_weak_emp_d0_r050_n25_long_manager,1522.379699016611,109.9
manager_var,stocks_20_days_p50_n100,weak_pm_t0_d0_r050_n50_long_manager,1505.8847347377741,34.1
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r025_n50_g100_long_manager,1501.560197011646,162.4
manager_var,stocks_20_days_p50_n100,hrp_weak_pm_t0_d0_r050_n25_long_manager,1494.9975685559896,175.4
manager_var,stocks_20_days_p50_n100,weak_sk_glcv_pcov_d0_n100_long_manager,1494.2280141952085,570.8
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1493.4597787886253,195.1
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r050_n25_g025_long_manager,1492.244366471363,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r025_n50_g025_long_manager,1491.9439883609434,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1489.3799311379123,-1.0
manager_var,stocks_20_days_p50_n100,weak_sk_mcd_pcov_d0_n100_long_manager,1485.7960303146328,123.3
manager_var,stocks_20_days_p50_n100,ppo_pm_t0_d0_r025_n50_vol_long_manager,1482.4754817908195,23.0
manager_var,stocks_20_days_p50_n100,schur_diag_weak_pm_t0_d0_r025_n50_g025_long_manager,1477.841195850425,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1477.3568998031194,255.8
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r025_n50_g050_long_manager,1472.2178931550263,147.2
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r050_n25_g100_long_manager,1470.695013802321,218.6
manager_var,stocks_20_days_p50_n100,weak_sk_ld_pcov_d0_n100_long_manager,1463.9339895944001,14.7
manager_var,stocks_20_days_p50_n100,hrp_weak_emp_d0_r025_n50_long_manager,1460.638406387222,-1.0
manager_var,stocks_20_days_p50_n100,schur_diag_weak_pm_t0_d0_r025_n50_g050_long_manager,1456.2226536529915,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1447.5089596534597,-1.0
manager_var,m6_daily_p100_n200,weak_pm_t0_d0_r025_n50_long_manager,2103.0463966706484,-1.0
manager_var,m6_daily_p100_n200,weak_sk_mcd_pcov_d0_n100_long_manager,2098.352124200528,123.3
manager_var,m6_daily_p100_n200,weak_ewa_t0_d0_r025_n50_long_manager,2089.015549653179,37.2
manager_var,m6_daily_p100_n200,ppo_pm_t0_d0_r025_n50_vol_long_manager,2073.4182724898214,23.0
manager_var,m6_daily_p100_n200,ppo_ewa_d0_r025_n50_vol_long_manager,2026.3456759808755,-1.0
manager_var,m6_daily_p100_n200,weak_pm_t0_d0_r050_n50_long_manager,1932.7281278316445,34.1
manager_var,m6_daily_p100_n200,weak_ewa_t0_d0_r050_n50_long_manager,1918.9418887799245,39.4
manager_var,m6_daily_p100_n200,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1822.8292339891307,297.7
manager_var,m6_daily_p100_n200,weak_sk_glcv_pcov_d0_n100_long_manager,1818.4425640946745,570.8
manager_var,m6_daily_p100_n200,weak_sk_ld_pcov_d0_n100_long_manager,1712.0525851318519,14.7
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g050_long_manager,1465.889777933515,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g000_long_manager,1465.3168390233586,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g100_long_manager,1464.561680645019,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g000_long_manager,1463.6342690687577,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g000_long_manager,1461.7571824487263,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g050_long_manager,1461.0625161047535,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_weak_pm_t0_d0_r025_n50_s5_long_manager,1460.639243528063,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g000_long_manager,1459.2508566363815,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g050_long_manager,1459.1487219822827,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g100_long_manager,1459.0323188384966,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g010_long_manager,1458.0926805193872,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g050_long_manager,1454.7170002292828,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g010_long_manager,1454.2849972529145,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g100_long_manager,1453.85914801731,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g010_long_manager,1452.6993502161283,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g000_long_manager,1452.5753909521318,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g010_long_manager,1452.5197583011338,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g100_long_manager,1450.936319001664,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g000_long_manager,1450.1946163230966,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g050_long_manager,1450.1050065298157,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g050_long_manager,1449.5457756988105,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g010_long_manager,1448.71022956947,-1.0
manager_var,m6_daily_p100_n200,hrp_vol_vol_pm_t0_d0_r025_n50_s5_long_manager,1448.5169930434158,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g010_long_manager,1446.575559240216,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g100_long_manager,1446.4622830424626,-1.0
manager_var,m6_daily_p100_n200,equal_long_manager,1444.906520570801,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g100_long_manager,1443.9155927452973,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g000_long_manager,1443.086498936459,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g000_long_manager,1442.765521291925,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g050_long_manager,1442.1371837233971,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_vol_ewa_r025_n50_s50_long_manager,1442.0747370214863,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g100_long_manager,1441.9368729647178,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g010_long_manager,1439.8110519510242,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g050_long_manager,1438.6361729289247,-1.0
manager_var,m6_daily_p100_n200,hrp_vol_vol_pm_t0_d0_r025_n50_s50_long_manager,1438.3154372204483,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g100_long_manager,1436.1371313552486,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g010_long_manager,1432.9527091592417,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_emp_d0_r025_n50_long_manager,1415.413509068126,-1.0
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r025_n50_g100_long_manager,1414.700177452398,162.4
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r025_n50_g025_long_manager,1395.0882907180721,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_emp_d0_r050_n25_long_manager,1393.0034647949128,109.9
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r050_n25_g100_long_manager,1391.3096712756014,218.6
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1383.1438048452574,195.1
manager_var,m6_daily_p100_n200,hrp_weak_pm_t0_d0_r025_n50_long_manager,1376.1362095854342,147.7
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r025_n50_g050_long_manager,1372.182088817719,147.2
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r050_n25_g025_long_manager,1369.5306733885225,-1.0
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1368.747288571183,255.8
manager_var,m6_daily_p100_n200,hrp_weak_pm_t0_d0_r050_n25_long_manager,1368.0876102706832,175.4
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1365.3333401750506,-1.0
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1361.4343765436831,-1.0
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r050_n25_g050_long_manager,1352.6370559225566,205.8
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_d0_r025_n50_g050_long_manager,1342.617736973866,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_d0_r025_n50_g025_long_manager,1335.2815249561584,-1.0
manager_var,m6_daily_p100_n200,rfl_hrp_vol_long_manager_n200,1133.7579354704403,-1.0
manager_var,m6_daily_p100_n200,rfl_hrp_var_long_manager_n200,1089.6588783324964,-1.0
manager_var,m6_daily_p35_n300,ppo_pm_t0_d0_r025_n50_vol_long_manager,1787.9151590313102,23.0
manager_var,m6_daily_p35_n300,ppo_ewa_d0_r025_n50_vol_long_manager,1741.3659044535316,-1.0
manager_var,m6_daily_p35_n300,weak_pm_t0_d0_r025_n50_long_manager,1715.9353095438503,-1.0
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r025_n50_g050_long_manager,1683.7315930850928,147.2
manager_var,m6_daily_p35_n300,weak_ewa_t0_d0_r025_n50_long_manager,1673.7389289703872,37.2
manager_var,m6_daily_p35_n300,ppo_sk_mcd_pcov_d0_n100_vol_long_manager,1664.4161128127357,230.1
manager_var,m6_daily_p35_n300,hrp_weak_emp_d0_r025_n50_long_manager,1664.3000687276221,-1.0
manager_var,m6_daily_p35_n300,weak_ewa_t0_d0_r050_n50_long_manager,1659.340737583174,39.4
manager_var,m6_daily_p35_n300,weak_sk_mcd_pcov_d0_n100_long_manager,1632.5820539434558,123.3
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r025_n50_g100_long_manager,1596.4462374494371,162.4
manager_var,m6_daily_p35_n300,weak_pm_t0_d0_r050_n50_long_manager,1595.85865024023,34.1
manager_var,m6_daily_p35_n300,ppo_sk_glcv_pcov_d0_n100_vol_long_manager,1588.8905983334212,372.4
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1570.6038800794533,195.1
manager_var,m6_daily_p35_n300,weak_sk_glcv_pcov_d0_n100_long_manager,1567.4380364911776,570.8
manager_var,m6_daily_p35_n300,hrp_weak_pm_t0_d0_r050_n25_long_manager,1561.550356949572,175.4
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1560.5219736586232,-1.0
manager_var,m6_daily_p35_n300,hrp_weak_emp_d0_r050_n25_long_manager,1557.0678168080233,109.9
manager_var,m6_daily_p35_n300,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1545.6631030679944,297.7
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r050_n25_g050_long_manager,1543.3683646631032,205.8
manager_var,m6_daily_p35_n300,hrp_weak_pm_t0_d0_r025_n50_long_manager,1531.2795640842319,147.7
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1520.2109986620894,255.8
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r050_n25_g100_long_manager,1480.9469632875375,218.6
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1477.3886421841705,-1.0
manager_var,m6_daily_p35_n300,ppo_sk_glcv_pcov_d0_n100_t0_sharpe_long_manager,1460.3064145148433,522.7
manager_var,m6_daily_p35_n300,ppo_sk_ld_pcov_d1_n100_vol_long_manager,1452.50782403479,1.5
manager_var,m6_daily_p35_n300,ppo_sk_ld_pcov_d1_n100_sharpe_long_manager,1407.7144562050664,6.8
manager_var,m6_daily_p35_n300,ppo_sk_glcv_pcov_d0_n100_t0_vol_long_manager,1393.6331863780224,708.7
manager_var,m6_daily_p35_n300,ppo_ewa_d0_r025_n50_sharpe_long_manager,1387.1778759483736,75.6
